timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.66619E+12,374,HTTP Request-GET,200,OK,Thread group 1-3,text,TRUE,,1747,130,40,40,https://reqres.in/api/users?page=2,374,0,303
1.66619E+12,415,HTTP Request-GET,200,OK,Thread group 1-2,text,TRUE,,1743,130,42,42,https://reqres.in/api/users?page=2,415,0,330
1.66619E+12,424,HTTP Request-GET,200,OK,Thread group 1-1,text,TRUE,,1745,130,42,42,https://reqres.in/api/users?page=2,424,0,335
1.66619E+12,378,HTTP Request-GET,200,OK,Thread group 1-5,text,TRUE,,1749,130,42,42,https://reqres.in/api/users?page=2,378,0,294
1.66619E+12,362,HTTP Request-GET,200,OK,Thread group 1-7,text,TRUE,,1743,130,42,42,https://reqres.in/api/users?page=2,362,0,273
1.66619E+12,348,HTTP Request-GET,200,OK,Thread group 1-8,text,TRUE,,1759,130,42,42,https://reqres.in/api/users?page=2,348,0,269
1.66619E+12,405,HTTP Request-GET,200,OK,Thread group 1-4,text,TRUE,,1749,130,42,42,https://reqres.in/api/users?page=2,405,0,309
1.66619E+12,357,HTTP Request-GET,200,OK,Thread group 1-10,text,TRUE,,1747,130,42,42,https://reqres.in/api/users?page=2,357,0,293
1.66619E+12,393,HTTP Request-GET,200,OK,Thread group 1-6,text,TRUE,,1741,130,42,42,https://reqres.in/api/users?page=2,393,0,277
1.66619E+12,355,HTTP Request-GET,200,OK,Thread group 1-12,text,TRUE,,1749,130,42,42,https://reqres.in/api/users?page=2,355,0,280
1.66619E+12,389,HTTP Request-GET,200,OK,Thread group 1-9,text,TRUE,,1749,130,42,42,https://reqres.in/api/users?page=2,389,0,310
1.66619E+12,350,HTTP Request-GET,200,OK,Thread group 1-14,text,TRUE,,1745,130,50,50,https://reqres.in/api/users?page=2,350,0,287
1.66619E+12,395,HTTP Request-GET,200,OK,Thread group 1-11,text,TRUE,,1749,130,50,50,https://reqres.in/api/users?page=2,395,0,332
1.66619E+12,335,HTTP Request-GET,200,OK,Thread group 1-15,text,TRUE,,1747,130,50,50,https://reqres.in/api/users?page=2,335,0,271
1.66619E+12,355,HTTP Request-GET,200,OK,Thread group 1-13,text,TRUE,,1755,130,52,52,https://reqres.in/api/users?page=2,355,0,297
1.66619E+12,335,HTTP Request-GET,200,OK,Thread group 1-18,text,TRUE,,1747,130,54,54,https://reqres.in/api/users?page=2,335,0,267
1.66619E+12,359,HTTP Request-GET,200,OK,Thread group 1-17,text,TRUE,,1743,130,54,54,https://reqres.in/api/users?page=2,359,0,287
1.66619E+12,365,HTTP Request-GET,200,OK,Thread group 1-16,text,TRUE,,1751,130,55,55,https://reqres.in/api/users?page=2,365,0,273
1.66619E+12,315,HTTP Request-GET,200,OK,Thread group 1-23,text,TRUE,,1747,130,56,56,https://reqres.in/api/users?page=2,315,0,252
1.66619E+12,306,HTTP Request-GET,200,OK,Thread group 1-25,text,TRUE,,1745,130,56,56,https://reqres.in/api/users?page=2,306,0,242
1.66619E+12,337,HTTP Request-GET,200,OK,Thread group 1-21,text,TRUE,,1753,130,56,56,https://reqres.in/api/users?page=2,337,0,272
1.66619E+12,289,HTTP Request-GET,200,OK,Thread group 1-27,text,TRUE,,1743,130,57,57,https://reqres.in/api/users?page=2,289,0,216
1.66619E+12,287,HTTP Request-GET,200,OK,Thread group 1-28,text,TRUE,,1747,130,57,57,https://reqres.in/api/users?page=2,287,0,217
1.66619E+12,362,HTTP Request-GET,200,OK,Thread group 1-20,text,TRUE,,1751,130,57,57,https://reqres.in/api/users?page=2,362,0,298
1.66619E+12,274,HTTP Request-GET,200,OK,Thread group 1-29,text,TRUE,,1747,130,57,57,https://reqres.in/api/users?page=2,274,0,202
1.66619E+12,368,HTTP Request-GET,200,OK,Thread group 1-19,text,TRUE,,1751,130,57,57,https://reqres.in/api/users?page=2,368,0,299
1.66619E+12,368,HTTP Request-GET,200,OK,Thread group 1-22,text,TRUE,,1745,130,60,60,https://reqres.in/api/users?page=2,368,0,249
1.66619E+12,346,HTTP Request-GET,200,OK,Thread group 1-26,text,TRUE,,1747,130,60,60,https://reqres.in/api/users?page=2,346,0,268
1.66619E+12,362,HTTP Request-GET,200,OK,Thread group 1-24,text,TRUE,,1743,130,60,60,https://reqres.in/api/users?page=2,362,0,283
1.66619E+12,298,HTTP Request-GET,200,OK,Thread group 1-30,text,TRUE,,1743,130,60,60,https://reqres.in/api/users?page=2,298,0,219
1.66619E+12,309,HTTP Request-GET,200,OK,Thread group 1-31,text,TRUE,,1753,130,60,60,https://reqres.in/api/users?page=2,309,0,223
1.66619E+12,278,HTTP Request-GET,200,OK,Thread group 1-36,text,TRUE,,1749,130,62,62,https://reqres.in/api/users?page=2,278,0,204
1.66619E+12,274,HTTP Request-GET,200,OK,Thread group 1-37,text,TRUE,,1745,130,62,62,https://reqres.in/api/users?page=2,274,0,197
1.66619E+12,326,HTTP Request-GET,200,OK,Thread group 1-35,text,TRUE,,1745,130,68,68,https://reqres.in/api/users?page=2,326,0,241
1.66619E+12,331,HTTP Request-GET,200,OK,Thread group 1-32,text,TRUE,,1745,130,68,68,https://reqres.in/api/users?page=2,331,0,207
1.66619E+12,335,HTTP Request-GET,200,OK,Thread group 1-33,text,TRUE,,1751,130,68,68,https://reqres.in/api/users?page=2,335,0,243
1.66619E+12,298,HTTP Request-GET,200,OK,Thread group 1-40,text,TRUE,,1747,130,68,68,https://reqres.in/api/users?page=2,298,0,209
1.66619E+12,314,HTTP Request-GET,200,OK,Thread group 1-38,text,TRUE,,1751,130,68,68,https://reqres.in/api/users?page=2,314,0,224
1.66619E+12,338,HTTP Request-GET,200,OK,Thread group 1-34,text,TRUE,,1751,130,68,68,https://reqres.in/api/users?page=2,338,0,245
1.66619E+12,318,HTTP Request-GET,200,OK,Thread group 1-39,text,TRUE,,1749,130,68,68,https://reqres.in/api/users?page=2,318,0,223
1.66619E+12,308,HTTP Request-GET,200,OK,Thread group 1-43,text,TRUE,,1745,130,76,76,https://reqres.in/api/users?page=2,308,0,228
1.66619E+12,307,HTTP Request-GET,200,OK,Thread group 1-44,text,TRUE,,1749,130,76,76,https://reqres.in/api/users?page=2,307,0,227
1.66619E+12,302,HTTP Request-GET,200,OK,Thread group 1-48,text,TRUE,,1745,130,76,76,https://reqres.in/api/users?page=2,302,0,228
1.66619E+12,356,HTTP Request-GET,200,OK,Thread group 1-42,text,TRUE,,1747,130,76,76,https://reqres.in/api/users?page=2,356,0,276
1.66619E+12,302,HTTP Request-GET,200,OK,Thread group 1-50,text,TRUE,,1747,130,76,76,https://reqres.in/api/users?page=2,302,0,226
1.66619E+12,302,HTTP Request-GET,200,OK,Thread group 1-51,text,TRUE,,1751,130,76,76,https://reqres.in/api/users?page=2,302,0,228
1.66619E+12,307,HTTP Request-GET,200,OK,Thread group 1-46,text,TRUE,,1747,130,76,76,https://reqres.in/api/users?page=2,307,0,233
1.66619E+12,310,HTTP Request-GET,200,OK,Thread group 1-41,text,TRUE,,1747,130,76,76,https://reqres.in/api/users?page=2,310,0,233
1.66619E+12,308,HTTP Request-GET,200,OK,Thread group 1-45,text,TRUE,,1745,130,76,76,https://reqres.in/api/users?page=2,308,0,227
1.66619E+12,293,HTTP Request-GET,200,OK,Thread group 1-49,text,TRUE,,1745,130,76,76,https://reqres.in/api/users?page=2,293,0,214
1.66619E+12,293,HTTP Request-GET,200,OK,Thread group 1-52,text,TRUE,,1749,130,76,76,https://reqres.in/api/users?page=2,293,0,218
1.66619E+12,314,HTTP Request-GET,200,OK,Thread group 1-47,text,TRUE,,1743,130,76,76,https://reqres.in/api/users?page=2,314,0,228
1.66619E+12,415,HTTP Request-POST,201,Created,Thread group 1-3,text,TRUE,,744,226,81,81,https://reqres.in/api/users,415,0,0
1.66619E+12,334,HTTP Request-GET,200,OK,Thread group 1-53,text,TRUE,,1751,130,82,82,https://reqres.in/api/users?page=2,334,0,268
1.66619E+12,287,HTTP Request-GET,200,OK,Thread group 1-56,text,TRUE,,1757,130,82,82,https://reqres.in/api/users?page=2,287,0,224
1.66619E+12,272,HTTP Request-GET,200,OK,Thread group 1-57,text,TRUE,,1743,130,82,82,https://reqres.in/api/users?page=2,272,0,208
1.66619E+12,417,HTTP Request-POST,201,Created,Thread group 1-8,text,TRUE,,742,226,82,82,https://reqres.in/api/users,417,0,0
1.66619E+12,421,HTTP Request-POST,201,Created,Thread group 1-4,text,TRUE,,746,226,84,84,https://reqres.in/api/users,421,0,0
1.66619E+12,328,HTTP Request-GET,200,OK,Thread group 1-55,text,TRUE,,1751,130,84,84,https://reqres.in/api/users?page=2,328,0,246
1.66619E+12,352,HTTP Request-GET,200,OK,Thread group 1-54,text,TRUE,,1747,130,84,84,https://reqres.in/api/users?page=2,352,0,270
1.66619E+12,425,HTTP Request-POST,201,Created,Thread group 1-10,text,TRUE,,744,226,85,85,https://reqres.in/api/users,425,0,0
1.66619E+12,453,HTTP Request-POST,201,Created,Thread group 1-7,text,TRUE,,740,226,85,85,https://reqres.in/api/users,453,0,0
1.66619E+12,459,HTTP Request-POST,201,Created,Thread group 1-5,text,TRUE,,746,226,87,87,https://reqres.in/api/users,459,0,0
1.66619E+12,311,HTTP Request-GET,200,OK,Thread group 1-58,text,TRUE,,1745,130,89,89,https://reqres.in/api/users?page=2,311,0,241
1.66619E+12,438,HTTP Request-POST,201,Created,Thread group 1-6,text,TRUE,,740,226,89,89,https://reqres.in/api/users,438,0,0
1.66619E+12,472,HTTP Request-POST,201,Created,Thread group 1-2,text,TRUE,,742,226,89,89,https://reqres.in/api/users,472,0,0
1.66619E+12,301,HTTP Request-GET,200,OK,Thread group 1-60,text,TRUE,,1749,130,89,89,https://reqres.in/api/users?page=2,301,0,230
1.66619E+12,304,HTTP Request-GET,200,OK,Thread group 1-59,text,TRUE,,1745,130,89,89,https://reqres.in/api/users?page=2,304,0,225
1.66619E+12,434,HTTP Request-POST,201,Created,Thread group 1-9,text,TRUE,,744,226,89,89,https://reqres.in/api/users,434,0,0
1.66619E+12,421,HTTP Request-POST,201,Created,Thread group 1-14,text,TRUE,,750,226,90,90,https://reqres.in/api/users,421,0,0
1.66619E+12,421,HTTP Request-POST,201,Created,Thread group 1-11,text,TRUE,,746,226,90,90,https://reqres.in/api/users,421,0,0
1.66619E+12,428,HTTP Request-POST,201,Created,Thread group 1-13,text,TRUE,,744,226,92,92,https://reqres.in/api/users,428,0,0
1.66619E+12,301,HTTP Request-GET,200,OK,Thread group 1-61,text,TRUE,,1745,130,92,92,https://reqres.in/api/users?page=2,301,0,233
1.66619E+12,277,HTTP Request-GET,200,OK,Thread group 1-62,text,TRUE,,1749,130,92,92,https://reqres.in/api/users?page=2,277,0,214
1.66619E+12,296,HTTP Request-GET,200,OK,Thread group 1-63,text,TRUE,,1753,130,93,93,https://reqres.in/api/users?page=2,296,0,208
1.66619E+12,305,HTTP Request-GET,200,OK,Thread group 1-64,text,TRUE,,1747,130,94,94,https://reqres.in/api/users?page=2,305,0,233
1.66619E+12,465,HTTP Request-POST,201,Created,Thread group 1-15,text,TRUE,,744,226,94,94,https://reqres.in/api/users,465,0,0
1.66619E+12,531,HTTP Request-POST,201,Created,Thread group 1-1,text,TRUE,,746,226,94,94,https://reqres.in/api/users,531,0,0
1.66619E+12,428,HTTP Request-POST,201,Created,Thread group 1-17,text,TRUE,,746,226,95,95,https://reqres.in/api/users,428,0,0
1.66619E+12,424,HTTP Request-POST,201,Created,Thread group 1-21,text,TRUE,,746,226,97,97,https://reqres.in/api/users,424,0,0
1.66619E+12,316,HTTP Request-GET,200,OK,Thread group 1-65,text,TRUE,,1747,130,97,97,https://reqres.in/api/users?page=2,316,0,241
1.66619E+12,443,HTTP Request-POST,201,Created,Thread group 1-16,text,TRUE,,748,226,97,97,https://reqres.in/api/users,443,0,0
1.66619E+12,306,HTTP Request-GET,200,OK,Thread group 1-67,text,TRUE,,1757,130,98,98,https://reqres.in/api/users?page=2,305,0,244
1.66619E+12,273,HTTP Request-GET,200,OK,Thread group 1-69,text,TRUE,,1749,130,98,98,https://reqres.in/api/users?page=2,273,0,214
1.66619E+12,275,HTTP Request-GET,200,OK,Thread group 1-70,text,TRUE,,1745,130,98,98,https://reqres.in/api/users?page=2,275,0,212
1.66619E+12,269,HTTP Request-GET,200,OK,Thread group 1-71,text,TRUE,,1751,130,98,98,https://reqres.in/api/users?page=2,269,0,206
1.66619E+12,421,HTTP Request-POST,201,Created,Thread group 1-28,text,TRUE,,744,226,98,98,https://reqres.in/api/users,421,0,0
1.66619E+12,420,HTTP Request-POST,201,Created,Thread group 1-29,text,TRUE,,748,226,98,98,https://reqres.in/api/users,420,0,0
1.66619E+12,321,HTTP Request-GET,200,OK,Thread group 1-66,text,TRUE,,1749,130,98,98,https://reqres.in/api/users?page=2,321,0,257
1.66619E+12,300,HTTP Request-GET,200,OK,Thread group 1-68,text,TRUE,,1747,130,98,98,https://reqres.in/api/users?page=2,300,0,213
1.66619E+12,427,HTTP Request-POST,201,Created,Thread group 1-20,text,TRUE,,752,226,100,100,https://reqres.in/api/users,427,0,0
1.66619E+12,428,HTTP Request-POST,201,Created,Thread group 1-27,text,TRUE,,742,226,100,100,https://reqres.in/api/users,428,0,0
1.66619E+12,277,HTTP Request-GET,200,OK,Thread group 1-72,text,TRUE,,1749,130,100,100,https://reqres.in/api/users?page=2,277,0,214
1.66619E+12,420,HTTP Request-POST,201,Created,Thread group 1-24,text,TRUE,,742,226,102,102,https://reqres.in/api/users,420,0,0
1.66619E+12,427,HTTP Request-POST,201,Created,Thread group 1-22,text,TRUE,,744,226,103,103,https://reqres.in/api/users,427,0,0
1.66619E+12,515,HTTP Request-POST,201,Created,Thread group 1-18,text,TRUE,,743,226,103,103,https://reqres.in/api/users,515,0,0
1.66619E+12,253,HTTP Request-GET,200,OK,Thread group 1-76,text,TRUE,,1747,130,102,102,https://reqres.in/api/users?page=2,253,0,186
1.66619E+12,261,HTTP Request-GET,200,OK,Thread group 1-75,text,TRUE,,1751,130,102,102,https://reqres.in/api/users?page=2,258,0,200
1.66619E+12,408,HTTP Request-POST,201,Created,Thread group 1-30,text,TRUE,,748,226,102,102,https://reqres.in/api/users,408,0,0
1.66619E+12,265,HTTP Request-GET,200,OK,Thread group 1-74,text,TRUE,,1745,130,102,102,https://reqres.in/api/users?page=2,265,0,205
1.66619E+12,278,HTTP Request-GET,200,OK,Thread group 1-73,text,TRUE,,1747,130,102,102,https://reqres.in/api/users?page=2,274,0,215
1.66619E+12,440,HTTP Request-POST,201,Created,Thread group 1-19,text,TRUE,,756,226,100,100,https://reqres.in/api/users,440,0,0
1.66619E+12,257,HTTP Request-GET,200,OK,Thread group 1-78,text,TRUE,,1749,130,104,104,https://reqres.in/api/users?page=2,257,0,193
1.66619E+12,257,HTTP Request-GET,200,OK,Thread group 1-80,text,TRUE,,1747,130,106,106,https://reqres.in/api/users?page=2,257,0,186
1.66619E+12,280,HTTP Request-GET,200,OK,Thread group 1-77,text,TRUE,,1751,130,106,106,https://reqres.in/api/users?page=2,280,0,211
1.66619E+12,239,HTTP Request-GET,200,OK,Thread group 1-82,text,TRUE,,1753,130,107,107,https://reqres.in/api/users?page=2,239,0,181
1.66619E+12,275,HTTP Request-GET,200,OK,Thread group 1-79,text,TRUE,,1751,130,107,107,https://reqres.in/api/users?page=2,275,0,211
1.66619E+12,255,HTTP Request-GET,200,OK,Thread group 1-81,text,TRUE,,1749,130,107,107,https://reqres.in/api/users?page=2,255,0,186
1.66619E+12,441,HTTP Request-POST,201,Created,Thread group 1-36,text,TRUE,,748,226,108,108,https://reqres.in/api/users,441,0,0
1.66619E+12,453,HTTP Request-POST,201,Created,Thread group 1-37,text,TRUE,,748,226,109,109,https://reqres.in/api/users,453,0,0
1.66619E+12,232,HTTP Request-GET,200,OK,Thread group 1-86,text,TRUE,,1755,130,110,110,https://reqres.in/api/users?page=2,232,0,172
1.66619E+12,259,HTTP Request-GET,200,OK,Thread group 1-84,text,TRUE,,1741,130,111,111,https://reqres.in/api/users?page=2,259,0,191
1.66619E+12,419,HTTP Request-POST,201,Created,Thread group 1-38,text,TRUE,,742,226,111,111,https://reqres.in/api/users,419,0,0
1.66619E+12,240,HTTP Request-GET,200,OK,Thread group 1-88,text,TRUE,,1745,130,111,111,https://reqres.in/api/users?page=2,240,0,175
1.66619E+12,424,HTTP Request-POST,201,Created,Thread group 1-32,text,TRUE,,739,226,111,111,https://reqres.in/api/users,424,0,0
1.66619E+12,241,HTTP Request-GET,200,OK,Thread group 1-83,text,TRUE,,1749,130,111,111,https://reqres.in/api/users?page=2,241,0,173
1.66619E+12,248,HTTP Request-GET,200,OK,Thread group 1-85,text,TRUE,,1745,130,112,112,https://reqres.in/api/users?page=2,248,0,179
1.66619E+12,423,HTTP Request-POST,201,Created,Thread group 1-34,text,TRUE,,750,226,112,112,https://reqres.in/api/users,423,0,0
1.66619E+12,440,HTTP Request-POST,201,Created,Thread group 1-33,text,TRUE,,746,226,114,114,https://reqres.in/api/users,440,0,0
1.66619E+12,249,HTTP Request-GET,200,OK,Thread group 1-89,text,TRUE,,1751,130,114,114,https://reqres.in/api/users?page=2,249,0,187
1.66619E+12,255,HTTP Request-GET,200,OK,Thread group 1-87,text,TRUE,,1747,130,114,114,https://reqres.in/api/users?page=2,255,0,186
1.66619E+12,241,HTTP Request-GET,200,OK,Thread group 1-90,text,TRUE,,1757,130,114,114,https://reqres.in/api/users?page=2,241,0,177
1.66619E+12,456,HTTP Request-POST,201,Created,Thread group 1-35,text,TRUE,,746,226,114,114,https://reqres.in/api/users,456,0,0
1.66619E+12,235,HTTP Request-GET,200,OK,Thread group 1-93,text,TRUE,,1745,130,118,118,https://reqres.in/api/users?page=2,235,0,174
1.66619E+12,253,HTTP Request-GET,200,OK,Thread group 1-92,text,TRUE,,1741,130,118,118,https://reqres.in/api/users?page=2,253,0,189
1.66619E+12,246,HTTP Request-GET,200,OK,Thread group 1-94,text,TRUE,,1749,130,119,119,https://reqres.in/api/users?page=2,245,0,173
1.66619E+12,422,HTTP Request-POST,201,Created,Thread group 1-51,text,TRUE,,746,226,119,119,https://reqres.in/api/users,422,0,0
1.66619E+12,239,HTTP Request-GET,200,OK,Thread group 1-96,text,TRUE,,1751,130,119,119,https://reqres.in/api/users?page=2,239,0,170
1.66619E+12,422,HTTP Request-POST,201,Created,Thread group 1-43,text,TRUE,,744,226,119,119,https://reqres.in/api/users,422,0,0
1.66619E+12,245,HTTP Request-GET,200,OK,Thread group 1-95,text,TRUE,,1745,130,119,119,https://reqres.in/api/users?page=2,245,0,171
1.66619E+12,428,HTTP Request-POST,201,Created,Thread group 1-48,text,TRUE,,748,226,120,120,https://reqres.in/api/users,428,0,0
1.66619E+12,421,HTTP Request-POST,201,Created,Thread group 1-47,text,TRUE,,744,226,120,120,https://reqres.in/api/users,421,0,0
1.66619E+12,438,HTTP Request-POST,201,Created,Thread group 1-42,text,TRUE,,743,226,121,121,https://reqres.in/api/users,438,0,0
1.66619E+12,436,HTTP Request-POST,201,Created,Thread group 1-52,text,TRUE,,750,226,121,121,https://reqres.in/api/users,436,0,0
1.66619E+12,239,HTTP Request-GET,200,OK,Thread group 1-98,text,TRUE,,1743,130,121,121,https://reqres.in/api/users?page=2,239,0,179
1.66619E+12,442,HTTP Request-POST,201,Created,Thread group 1-41,text,TRUE,,746,226,121,121,https://reqres.in/api/users,442,0,0
1.66619E+12,314,HTTP Request-GET,200,OK,Thread group 1-91,text,TRUE,,1747,130,122,122,https://reqres.in/api/users?page=2,314,0,195
1.66619E+12,249,HTTP Request-GET,200,OK,Thread group 1-100,text,TRUE,,1747,130,123,123,https://reqres.in/api/users?page=2,249,0,185
1.66619E+12,257,HTTP Request-GET,200,OK,Thread group 1-99,text,TRUE,,1747,130,124,124,https://reqres.in/api/users?page=2,257,0,188
1.66619E+12,277,HTTP Request-GET,200,OK,Thread group 1-97,text,TRUE,,1749,130,124,124,https://reqres.in/api/users?page=2,270,0,184
1.66619E+12,426,HTTP Request-PUT,200,OK,Thread group 1-3,text,TRUE,,731,234,124,124,https://reqres.in/api/users/2,426,0,0
1.66619E+12,244,HTTP Request-GET,200,OK,Thread group 1-102,text,TRUE,,1749,130,125,125,https://reqres.in/api/users?page=2,244,0,175
1.66619E+12,248,HTTP Request-GET,200,OK,Thread group 1-101,text,TRUE,,1747,130,125,125,https://reqres.in/api/users?page=2,248,0,174
1.66619E+12,230,HTTP Request-GET,200,OK,Thread group 1-103,text,TRUE,,1745,130,125,125,https://reqres.in/api/users?page=2,230,0,168
1.66619E+12,413,HTTP Request-PUT,200,OK,Thread group 1-8,text,TRUE,,735,234,126,126,https://reqres.in/api/users/2,413,0,0
1.66619E+12,431,HTTP Request-POST,201,Created,Thread group 1-53,text,TRUE,,752,226,126,126,https://reqres.in/api/users,431,0,0
1.66619E+12,434,HTTP Request-POST,201,Created,Thread group 1-56,text,TRUE,,740,226,127,127,https://reqres.in/api/users,434,0,0
1.66619E+12,236,HTTP Request-GET,200,OK,Thread group 1-104,text,TRUE,,1745,130,127,127,https://reqres.in/api/users?page=2,236,0,167
1.66619E+12,446,HTTP Request-POST,201,Created,Thread group 1-57,text,TRUE,,745,226,128,128,https://reqres.in/api/users,446,0,0
1.66619E+12,435,HTTP Request-POST,201,Created,Thread group 1-54,text,TRUE,,750,226,129,129,https://reqres.in/api/users,435,0,0
1.66619E+12,517,HTTP Request-POST,201,Created,Thread group 1-50,text,TRUE,,750,226,129,129,https://reqres.in/api/users,517,0,0
1.66619E+12,440,HTTP Request-POST,201,Created,Thread group 1-55,text,TRUE,,746,226,129,129,https://reqres.in/api/users,440,0,0
1.66619E+12,251,HTTP Request-GET,200,OK,Thread group 1-105,text,TRUE,,1747,130,129,129,https://reqres.in/api/users?page=2,251,0,177
1.66619E+12,242,HTTP Request-GET,200,OK,Thread group 1-106,text,TRUE,,1751,130,129,129,https://reqres.in/api/users?page=2,242,0,179
1.66619E+12,231,HTTP Request-GET,200,OK,Thread group 1-107,text,TRUE,,1743,130,130,130,https://reqres.in/api/users?page=2,231,0,175
1.66619E+12,236,HTTP Request-GET,200,OK,Thread group 1-108,text,TRUE,,1745,130,131,131,https://reqres.in/api/users?page=2,236,0,177
1.66619E+12,408,HTTP Request-PUT,200,OK,Thread group 1-11,text,TRUE,,731,234,131,131,https://reqres.in/api/users/2,408,0,0
1.66619E+12,434,HTTP Request-PUT,200,OK,Thread group 1-5,text,TRUE,,733,234,131,131,https://reqres.in/api/users/2,434,0,0
1.66619E+12,452,HTTP Request-PUT,200,OK,Thread group 1-9,text,TRUE,,741,234,135,135,https://reqres.in/api/users/2,452,0,0
1.66619E+12,452,HTTP Request-POST,201,Created,Thread group 1-59,text,TRUE,,746,226,135,135,https://reqres.in/api/users,452,0,0
1.66619E+12,460,HTTP Request-POST,201,Created,Thread group 1-60,text,TRUE,,745,226,135,135,https://reqres.in/api/users,460,0,0
1.66619E+12,466,HTTP Request-POST,201,Created,Thread group 1-58,text,TRUE,,744,226,135,135,https://reqres.in/api/users,466,0,0
1.66619E+12,259,HTTP Request-GET,200,OK,Thread group 1-110,text,TRUE,,1749,130,135,135,https://reqres.in/api/users?page=2,259,0,171
1.66619E+12,269,HTTP Request-GET,200,OK,Thread group 1-109,text,TRUE,,1747,130,135,135,https://reqres.in/api/users?page=2,269,0,186
1.66619E+12,452,HTTP Request-PUT,200,OK,Thread group 1-14,text,TRUE,,729,234,135,135,https://reqres.in/api/users/2,452,0,0
1.66619E+12,438,HTTP Request-POST,201,Created,Thread group 1-62,text,TRUE,,742,226,135,135,https://reqres.in/api/users,438,0,0
1.66619E+12,473,HTTP Request-PUT,200,OK,Thread group 1-6,text,TRUE,,729,234,135,135,https://reqres.in/api/users/2,473,0,0
1.66619E+12,443,HTTP Request-POST,201,Created,Thread group 1-61,text,TRUE,,741,226,135,135,https://reqres.in/api/users,443,0,0
1.66619E+12,252,HTTP Request-GET,200,OK,Thread group 1-111,text,TRUE,,1751,130,135,135,https://reqres.in/api/users?page=2,252,0,178
1.66619E+12,251,HTTP Request-GET,200,OK,Thread group 1-112,text,TRUE,,1755,130,135,135,https://reqres.in/api/users?page=2,251,0,176
1.66619E+12,515,HTTP Request-PUT,200,OK,Thread group 1-4,text,TRUE,,737,234,135,135,https://reqres.in/api/users/2,515,0,0
1.66619E+12,240,HTTP Request-GET,200,OK,Thread group 1-114,text,TRUE,,1749,130,135,135,https://reqres.in/api/users?page=2,240,0,173
1.66619E+12,418,HTTP Request-PUT,200,OK,Thread group 1-17,text,TRUE,,735,234,135,135,https://reqres.in/api/users/2,418,0,0
1.66619E+12,437,HTTP Request-POST,201,Created,Thread group 1-63,text,TRUE,,744,226,137,137,https://reqres.in/api/users,437,0,0
1.66619E+12,435,HTTP Request-POST,201,Created,Thread group 1-64,text,TRUE,,742,226,138,138,https://reqres.in/api/users,435,0,0
1.66619E+12,412,HTTP Request-POST,201,Created,Thread group 1-65,text,TRUE,,748,226,138,138,https://reqres.in/api/users,412,0,0
1.66619E+12,439,HTTP Request-PUT,200,OK,Thread group 1-1,text,TRUE,,739,234,138,138,https://reqres.in/api/users/2,439,0,0
1.66619E+12,413,HTTP Request-PUT,200,OK,Thread group 1-28,text,TRUE,,735,234,138,138,https://reqres.in/api/users/2,413,0,0
1.66619E+12,456,HTTP Request-POST,201,Created,Thread group 1-67,text,TRUE,,746,226,143,143,https://reqres.in/api/users,456,0,0
1.66619E+12,305,HTTP Request-GET,200,OK,Thread group 1-113,text,TRUE,,1745,130,143,143,https://reqres.in/api/users?page=2,304,0,177
1.66619E+12,463,HTTP Request-PUT,200,OK,Thread group 1-21,text,TRUE,,737,234,143,143,https://reqres.in/api/users/2,463,0,0
1.66619E+12,287,HTTP Request-GET,200,OK,Thread group 1-116,text,TRUE,,1747,130,143,143,https://reqres.in/api/users?page=2,287,0,203
1.66619E+12,457,HTTP Request-POST,201,Created,Thread group 1-69,text,TRUE,,743,226,143,143,https://reqres.in/api/users,457,0,0
1.66619E+12,452,HTTP Request-POST,201,Created,Thread group 1-66,text,TRUE,,748,226,143,143,https://reqres.in/api/users,452,0,0
1.66619E+12,282,HTTP Request-GET,200,OK,Thread group 1-118,text,TRUE,,1747,130,143,143,https://reqres.in/api/users?page=2,282,0,202
1.66619E+12,282,HTTP Request-GET,200,OK,Thread group 1-117,text,TRUE,,1747,130,143,143,https://reqres.in/api/users?page=2,282,0,199
1.66619E+12,293,HTTP Request-GET,200,OK,Thread group 1-115,text,TRUE,,1751,130,143,143,https://reqres.in/api/users?page=2,293,0,203
1.66619E+12,458,HTTP Request-PUT,200,OK,Thread group 1-20,text,TRUE,,745,234,143,143,https://reqres.in/api/users/2,458,0,0
1.66619E+12,259,HTTP Request-GET,200,OK,Thread group 1-119,text,TRUE,,1741,130,143,143,https://reqres.in/api/users?page=2,259,0,180
1.66619E+12,448,HTTP Request-POST,201,Created,Thread group 1-72,text,TRUE,,746,226,143,143,https://reqres.in/api/users,448,0,0
1.66619E+12,431,HTTP Request-PUT,200,OK,Thread group 1-24,text,TRUE,,731,234,146,146,https://reqres.in/api/users/2,431,0,0
1.66619E+12,434,HTTP Request-POST,201,Created,Thread group 1-76,text,TRUE,,746,226,146,146,https://reqres.in/api/users,434,0,0
1.66619E+12,409,HTTP Request-POST,201,Created,Thread group 1-80,text,TRUE,,740,226,147,147,https://reqres.in/api/users,409,0,0
1.66619E+12,440,HTTP Request-PUT,200,OK,Thread group 1-19,text,TRUE,,733,234,147,147,https://reqres.in/api/users/2,440,0,0
1.66619E+12,449,HTTP Request-POST,201,Created,Thread group 1-74,text,TRUE,,740,226,148,148,https://reqres.in/api/users,449,0,0
